#   t       A            B            C            D
0.179000 2.7268160377 0.4517299095 0.0000000000 0.0000000000
0.180000 2.7272677676 0.4539123100 0.0000000000 0.0000000000
0.181000 2.7277216799 0.4560898424 0.0000000000 0.0000000000
0.182000 2.7281777698 0.4582624942 0.0000000000 0.0000000000
0.183000 2.7286360323 0.4604302530 0.0000000000 0.0000000000
0.184000 2.7290964625 0.4625931068 0.0000000000 0.0000000000
0.185000 2.7295590556 0.4647510436 0.0000000000 0.0000000000
0.186000 2.7300238067 0.4669040515 0.0000000000 0.0000000000
0.187000 2.7304907107 0.4690521190 0.0000000000 0.0000000000
0.188000 2.7309597628 0.4711952347 0.0000000000 0.0000000000
0.189000 2.7314309581 0.4733333872 0.0000000000 0.0000000000
0.190000 2.7319042915 0.4754665656 0.0000000000 0.0000000000
0.191000 2.7323797580 0.4775947590 0.0000000000 0.0000000000
0.192000 2.7328573528 0.4797179567 0.0000000000 0.0000000000
0.193000 2.7333370707 0.4818361482 0.0000000000 0.0000000000
0.194000 2.7338189069 0.4839493232 0.0000000000 0.0000000000
0.195000 2.7343028562 0.4860574715 0.0000000000 0.0000000000
0.196000 2.7347889137 0.4881605831 0.0000000000 0.0000000000
0.197000 2.7352770743 0.4902586484 0.0000000000 0.0000000000
0.198000 2.7357673329 0.4923516576 0.0000000000 0.0000000000
0.199000 2.7362596846 0.4944396014 0.0000000000 0.0000000000
0.200000 2.7367541242 0.4965224705 0.0000000000 0.0000000000
0.201000 2.7372506466 0.4986002558 0.0000000000 0.0000000000
0.202000 2.7377492469 0.5006729486 0.0000000000 0.0000000000
0.203000 2.7382499198 0.5027405400 0.0000000000 0.0000000000
0.204000 2.7387526604 0.5048030216 0.0000000000 0.0000000000
0.205000 2.7392574634 0.5068603849 0.0000000000 0.0000000000
0.206000 2.7397643238 0.5089126218 0.0000000000 0.0000000000
0.207000 2.7402732364 0.5109597244 0.0000000000 0.0000000000
0.208000 2.7407841961 0.5130016848 0.0000000000 0.0000000000
