#   t       A            B            C            D
2.715000 5.5968953593 1.6708939730 -0.2946068756 -0.1475203994
2.716000 5.5985662533 1.6706098331 -0.2947543960 -0.1474847989
2.717000 5.6002368631 1.6703257220 -0.2949018808 -0.1474492068
2.718000 5.6019071889 1.6700416397 -0.2950493300 -0.1474136229
2.719000 5.6035772305 1.6697575861 -0.2951967436 -0.1473780473
2.720000 5.6052469881 1.6694735613 -0.2953441217 -0.1473424800
2.721000 5.6069164616 1.6691895653 -0.2954914642 -0.1473069209
2.722000 5.6085856512 1.6689055981 -0.2956387711 -0.1472713701
2.723000 5.6102545568 1.6686216596 -0.2957860424 -0.1472358277
2.724000 5.6119231785 1.6683377499 -0.2959332783 -0.1472002934
2.725000 5.6135915162 1.6680538689 -0.2960804786 -0.1471647675
2.726000 5.6152595701 1.6677700167 -0.2962276433 -0.1471292498
2.727000 5.6169273401 1.6674861933 -0.2963747726 -0.1470937404
2.728000 5.6185948263 1.6672023987 -0.2965218663 -0.1470582392
2.729000 5.6202620287 1.6669186329 -0.2966689246 -0.1470227464
2.730000 5.6219289473 1.6666348958 -0.2968159473 -0.1469872617
2.731000 5.6235955822 1.6663511875 -0.2969629346 -0.1469517854
2.732000 5.6252619334 1.6660675080 -0.2971098864 -0.1469163173
2.733000 5.6269280009 1.6657838572 -0.2972568027 -0.1468808574
2.734000 5.6285937848 1.6655002353 -0.2974036835 -0.1468454058
2.735000 5.6302592850 1.6652166421 -0.2975505289 -0.1468099625
2.736000 5.6319245017 1.6649330777 -0.2976973389 -0.1467745274
2.737000 5.6335894347 1.6646495421 -0.2978441134 -0.1467391006
2.738000 5.6352540843 1.6643660353 -0.2979908525 -0.1467036820
2.739000 5.6369184503 1.6640825573 -0.2981375562 -0.1466682716
2.740000 5.6385825329 1.6637991080 -0.2982842245 -0.1466328695
2.741000 5.6402463320 1.6635156876 -0.2984308574 -0.1465974757
2.742000 5.6419098477 1.6632322959 -0.2985774548 -0.1465620900
2.743000 5.6435730800 1.6629489330 -0.2987240169 -0.1465267127
2.744000 5.6452360289 1.6626655989 -0.2988705436 -0.1464913435
2.745000 5.6468986945 1.6623822936 -0.2990170350 -0.1464559826
2.746000 5.6485610768 1.6620990171 -0.2991634910 -0.1464206299
2.747000 5.6502231758 1.6618157694 -0.2993099116 -0.1463852855
2.748000 5.6518849916 1.6615325505 -0.2994562969 -0.1463499493
2.749000 5.6535465241 1.6612493604 -0.2996026468 -0.1463146213
2.750000 5.6552077735 1.6609661991 -0.2997489614 -0.1462793015
2.751000 5.6568687397 1.6606830666 -0.2998952407 -0.1462439900
2.752000 5.6585294227 1.6603999628 -0.3000414847 -0.1462086867
2.753000 5.6601898227 1.6601168879 -0.3001876934 -0.1461733916
2.754000 5.6618499396 1.6598338418 -0.3003338668 -0.1461381047
2.755000 5.6635097734 1.6595508245 -0.3004800049 -0.1461028261
2.756000 5.6651693243 1.6592678360 -0.3006261077 -0.1460675556
2.757000 5.6668285921 1.6589848762 -0.3007721753 -0.1460322934
2.758000 5.6684875770 1.6587019453 -0.3009182076 -0.1459970394
2.759000 5.6701462789 1.6584190432 -0.3010642046 -0.1459617936
2.760000 5.6718046980 1.6581361700 -0.3012101664 -0.1459265560
2.761000 5.6734628341 1.6578533255 -0.3013560930 -0.1458913266
2.762000 5.6751206875 1.6575705098 -0.3015019843 -0.1458561054
2.763000 5.6767782580 1.6572877229 -0.3016478404 -0.1458208924
2.764000 5.6784355457 1.6570049649 -0.3017936613 -0.1457856876
2.765000 5.6800925507 1.6567222356 -0.3019394470 -0.1457504911
2.766000 5.6817492729 1.6564395352 -0.3020851975 -0.1457153027
2.767000 5.6834057124 1.6561568636 -0.3022309128 -0.1456801225
2.768000 5.6850618693 1.6558742208 -0.3023765929 -0.1456449505
2.769000 5.6867177435 1.6555916068 -0.3025222379 -0.1456097867
2.770000 5.6883733351 1.6553090216 -0.3026678476 -0.1455746311
2.771000 5.6900286441 1.6550264653 -0.3028134223 -0.1455394837
2.772000 5.6916836706 1.6547439378 -0.3029589618 -0.1455043445
2.773000 5.6933384145 1.6544614391 -0.3031044661 -0.1454692134
2.774000 5.6949928760 1.6541789692 -0.3032499353 -0.1454340906
2.775000 5.6966470550 1.6538965281 -0.3033953694 -0.1453989759
2.776000 5.6983009515 1.6536141159 -0.3035407684 -0.1453638694
2.777000 5.6999545656 1.6533317324 -0.3036861323 -0.1453287711
2.778000 5.7016078973 1.6530493779 -0.3038314610 -0.1452936809
2.779000 5.7032609467 1.6527670521 -0.3039767547 -0.1452585989
2.780000 5.7049137138 1.6524847551 -0.3041220133 -0.1452235251
2.781000 5.7065661985 1.6522024870 -0.3042672368 -0.1451884595
2.782000 5.7082184010 1.6519202478 -0.3044124253 -0.1451534021
2.783000 5.7098703213 1.6516380373 -0.3045575787 -0.1451183528
2.784000 5.7115219593 1.6513558557 -0.3047026970 -0.1450833117
2.785000 5.7131733151 1.6510737029 -0.3048477804 -0.1450482787
2.786000 5.7148243888 1.6507915789 -0.3049928286 -0.1450132539
2.787000 5.7164751804 1.6505094838 -0.3051378419 -0.1449782373
2.788000 5.7181256899 1.6502274175 -0.3052828201 -0.1449432288
2.789000 5.7197759173 1.6499453801 -0.3054277634 -0.1449082285
2.790000 5.7214258627 1.6496633715 -0.3055726716 -0.1448732363
2.791000 5.7230755261 1.6493813917 -0.3057175448 -0.1448382523
2.792000 5.7247249075 1.6490994407 -0.3058623831 -0.1448032764
2.793000 5.7263740069 1.6488175186 -0.3060071863 -0.1447683087
2.794000 5.7280228244 1.6485356254 -0.3061519547 -0.1447333492
2.795000 5.7296713601 1.6482537610 -0.3062966880 -0.1446983978
2.796000 5.7313196138 1.6479719254 -0.3064413864 -0.1446634545
2.797000 5.7329675857 1.6476901187 -0.3065860499 -0.1446285194
2.798000 5.7346152759 1.6474083408 -0.3067306784 -0.1445935924
2.799000 5.7362626842 1.6471265918 -0.3068752720 -0.1445586736
2.800000 5.7379098108 1.6468448716 -0.3070198306 -0.1445237629
2.801000 5.7395566557 1.6465631802 -0.3071643544 -0.1444888603
2.802000 5.7412032188 1.6462815177 -0.3073088433 -0.1444539659
2.803000 5.7428495004 1.6459998841 -0.3074532972 -0.1444190796
2.804000 5.7444955002 1.6457182793 -0.3075977163 -0.1443842014
2.805000 5.7461412185 1.6454367033 -0.3077421005 -0.1443493313
2.806000 5.7477866552 1.6451551563 -0.3078864498 -0.1443144694
2.807000 5.7494318104 1.6448736380 -0.3080307643 -0.1442796156
2.808000 5.7510766840 1.6445921486 -0.3081750439 -0.1442447700
2.809000 5.7527212762 1.6443106881 -0.3083192887 -0.1442099324
2.810000 5.7543655869 1.6440292564 -0.3084634986 -0.1441751030
2.811000 5.7560096161 1.6437478536 -0.3086076737 -0.1441402817
2.812000 5.7576533640 1.6434664797 -0.3087518140 -0.1441054685
2.813000 5.7592968305 1.6431851346 -0.3088959195 -0.1440706635
2.814000 5.7609400156 1.6429038183 -0.3090399901 -0.1440358665
2.815000 5.7625829194 1.6426225310 -0.3091840260 -0.1440010776
2.816000 5.7642255419 1.6423412725 -0.3093280271 -0.1439662969
2.817000 5.7658678832 1.6420600428 -0.3094719934 -0.1439315243
2.818000 5.7675099432 1.6417788420 -0.3096159249 -0.1438967598
2.819000 5.7691517221 1.6414976701 -0.3097598217 -0.1438620033
2.820000 5.7707932198 1.6412165271 -0.3099036837 -0.1438272550
2.821000 5.7724344363 1.6409354129 -0.3100475109 -0.1437925148
2.822000 5.7740753717 1.6406543276 -0.3101913034 -0.1437577827
2.823000 5.7757160260 1.6403732711 -0.3103350612 -0.1437230587
2.824000 5.7773563993 1.6400922436 -0.3104787843 -0.1436883428
2.825000 5.7789964915 1.6398112448 -0.3106224726 -0.1436536349
2.826000 5.7806363028 1.6395302750 -0.3107661263 -0.1436189352
2.827000 5.7822758331 1.6392493341 -0.3109097452 -0.1435842435
2.828000 5.7839150824 1.6389684220 -0.3110533294 -0.1435495600
2.829000 5.7855540508 1.6386875388 -0.3111968790 -0.1435148845
2.830000 5.7871927384 1.6384066844 -0.3113403939 -0.1434802171
2.831000 5.7888311450 1.6381258590 -0.3114838741 -0.1434455578
2.832000 5.7904692709 1.6378450624 -0.3116273197 -0.1434109066
2.833000 5.7921071160 1.6375642947 -0.3117707306 -0.1433762635
2.834000 5.7937446803 1.6372835559 -0.3119141068 -0.1433416284
2.835000 5.7953819638 1.6370028459 -0.3120574485 -0.1433070014
2.836000 5.7970189667 1.6367221649 -0.3122007555 -0.1432723825
2.837000 5.7986556888 1.6364415127 -0.3123440278 -0.1432377717
2.838000 5.8002921303 1.6361608894 -0.3124872656 -0.1432031689
2.839000 5.8019282912 1.6358802950 -0.3126304688 -0.1431685742
2.840000 5.8035641715 1.6355997295 -0.3127736374 -0.1431339876
2.841000 5.8051997713 1.6353191928 -0.3129167713 -0.1430994090
2.842000 5.8068350904 1.6350386851 -0.3130598708 -0.1430648385
2.843000 5.8084701291 1.6347582062 -0.3132029356 -0.1430302761
2.844000 5.8101048873 1.6344777563 -0.3133459659 -0.1429957217
2.845000 5.8117393651 1.6341973352 -0.3134889616 -0.1429611754
2.846000 5.8133735624 1.6339169430 -0.3136319228 -0.1429266372
2.847000 5.8150074794 1.6336365797 -0.3137748494 -0.1428921070
2.848000 5.8166411160 1.6333562453 -0.3139177415 -0.1428575848
2.849000 5.8182744722 1.6330759398 -0.3140605991 -0.1428230707
2.850000 5.8199075481 1.6327956632 -0.3142034222 -0.1427885647
2.851000 5.8215403438 1.6325154154 -0.3143462107 -0.1427540667
2.852000 5.8231728592 1.6322351966 -0.3144889648 -0.1427195767
2.853000 5.8248050944 1.6319550067 -0.3146316844 -0.1426850948
2.854000 5.8264370494 1.6316748457 -0.3147743695 -0.1426506210
2.855000 5.8280687243 1.6313947136 -0.3149170201 -0.1426161551
2.856000 5.8297001190 1.6311146103 -0.3150596362 -0.1425816974
2.857000 5.8313312336 1.6308345360 -0.3152022179 -0.1425472476
2.858000 5.8329620681 1.6305544906 -0.3153447652 -0.1425128059
2.859000 5.8345926226 1.6302744741 -0.3154872780 -0.1424783722
2.860000 5.8362228971 1.6299944865 -0.3156297564 -0.1424439466
2.861000 5.8378528916 1.6297145278 -0.3157722003 -0.1424095290
2.862000 5.8394826061 1.6294345980 -0.3159146098 -0.1423751194
2.863000 5.8411120407 1.6291546971 -0.3160569850 -0.1423407179
2.864000 5.8427411954 1.6288748251 -0.3161993257 -0.1423063243
2.865000 5.8443700702 1.6285949820 -0.3163416320 -0.1422719388
2.866000 5.8459986652 1.6283151679 -0.3164839039 -0.1422375614
2.867000 5.8476269804 1.6280353826 -0.3166261415 -0.1422031919
2.868000 5.8492550158 1.6277556263 -0.3167683447 -0.1421688305
2.869000 5.8508827714 1.6274758988 -0.3169105135 -0.1421344770
2.870000 5.8525102473 1.6271962003 -0.3170526480 -0.1421001316
2.871000 5.8541374435 1.6269165307 -0.3171947481 -0.1420657942
2.872000 5.8557643600 1.6266368901 -0.3173368139 -0.1420314649
2.873000 5.8573909969 1.6263572783 -0.3174788454 -0.1419971435
2.874000 5.8590173542 1.6260776955 -0.3176208425 -0.1419628301
2.875000 5.8606434319 1.6257981415 -0.3177628054 -0.1419285248
2.876000 5.8622692300 1.6255186165 -0.3179047339 -0.1418942274
2.877000 5.8638947486 1.6252391204 -0.3180466281 -0.1418599381
2.878000 5.8655199878 1.6249596533 -0.3181884881 -0.1418256567
2.879000 5.8671449474 1.6246802150 -0.3183303137 -0.1417913834
2.880000 5.8687696276 1.6244008057 -0.3184721051 -0.1417571181
2.881000 5.8703940284 1.6241214253 -0.3186138622 -0.1417228607
2.882000 5.8720181499 1.6238420738 -0.3187555851 -0.1416886114
2.883000 5.8736419919 1.6235627513 -0.3188972737 -0.1416543700
2.884000 5.8752655547 1.6232834577 -0.3190389281 -0.1416201366
2.885000 5.8768888381 1.6230041930 -0.3191805482 -0.1415859112
2.886000 5.8785118423 1.6227249572 -0.3193221341 -0.1415516938
2.887000 5.8801345673 1.6224457504 -0.3194636858 -0.1415174844
2.888000 5.8817570130 1.6221665725 -0.3196052033 -0.1414832830
2.889000 5.8833791796 1.6218874236 -0.3197466866 -0.1414490896
2.890000 5.8850010670 1.6216083035 -0.3198881357 -0.1414149041
2.891000 5.8866226753 1.6213292124 -0.3200295506 -0.1413807266
2.892000 5.8882440045 1.6210501503 -0.3201709313 -0.1413465571
2.893000 5.8898650547 1.6207711170 -0.3203122779 -0.1413123956
2.894000 5.8914858258 1.6204921127 -0.3204535902 -0.1412782421
2.895000 5.8931063179 1.6202131374 -0.3205948685 -0.1412440965
2.896000 5.8947265311 1.6199341910 -0.3207361126 -0.1412099589
2.897000 5.8963464653 1.6196552735 -0.3208773225 -0.1411758292
2.898000 5.8979661205 1.6193763850 -0.3210184984 -0.1411417075
2.899000 5.8995854969 1.6190975254 -0.3211596401 -0.1411075938
2.900000 5.9012045944 1.6188186947 -0.3213007477 -0.1410734881
2.901000 5.9028234131 1.6185398930 -0.3214418212 -0.1410393903
2.902000 5.9044419530 1.6182611203 -0.3215828606 -0.1410053005
2.903000 5.9060602141 1.6179823764 -0.3217238659 -0.1409712186
2.904000 5.9076781965 1.6177036616 -0.3218648371 -0.1409371447
2.905000 5.9092959002 1.6174249756 -0.3220057742 -0.1409030788
2.906000 5.9109133252 1.6171463187 -0.3221466773 -0.1408690207
2.907000 5.9125304715 1.6168676906 -0.3222875463 -0.1408349707
2.908000 5.9141473392 1.6165890916 -0.3224283813 -0.1408009286
2.909000 5.9157639283 1.6163105214 -0.3225691822 -0.1407668944
2.910000 5.9173802388 1.6160319802 -0.3227099491 -0.1407328682
2.911000 5.9189962708 1.6157534680 -0.3228506820 -0.1406988500
2.912000 5.9206120242 1.6154749848 -0.3229913808 -0.1406648397
2.913000 5.9222274992 1.6151965304 -0.3231320457 -0.1406308373
2.914000 5.9238426957 1.6149181051 -0.3232726765 -0.1405968428
2.915000 5.9254576139 1.6146397087 -0.3234132733 -0.1405628563
2.916000 5.9270722536 1.6143613412 -0.3235538362 -0.1405288778
2.917000 5.9286866149 1.6140830027 -0.3236943651 -0.1404949072
2.918000 5.9303006979 1.6138046932 -0.3238348600 -0.1404609445
2.919000 5.9319145026 1.6135264126 -0.3239753209 -0.1404269897
2.920000 5.9335280290 1.6132481610 -0.3241157479 -0.1403930429
2.921000 5.9351412772 1.6129699384 -0.3242561410 -0.1403591039
2.922000 5.9367542471 1.6126917447 -0.3243965001 -0.1403251730
2.923000 5.9383669389 1.6124135799 -0.3245368252 -0.1402912499
2.924000 5.9399793524 1.6121354442 -0.3246771165 -0.1402573348
2.925000 5.9415914879 1.6118573374 -0.3248173738 -0.1402234275
2.926000 5.9432033452 1.6115792596 -0.3249575973 -0.1401895282
2.927000 5.9448149245 1.6113012107 -0.3250977868 -0.1401556369
2.928000 5.9464262257 1.6110231908 -0.3252379424 -0.1401217534
2.929000 5.9480372489 1.6107451999 -0.3253780642 -0.1400878778
2.930000 5.9496479941 1.6104672379 -0.3255181521 -0.1400540102
2.931000 5.9512584613 1.6101893049 -0.3256582061 -0.1400201505
2.932000 5.9528686506 1.6099114009 -0.3257982262 -0.1399862986
2.933000 5.9544785620 1.6096335259 -0.3259382125 -0.1399524547
2.934000 5.9560881955 1.6093556798 -0.3260781650 -0.1399186187
2.935000 5.9576975512 1.6090778627 -0.3262180836 -0.1398847906
2.936000 5.9593066291 1.6088000746 -0.3263579684 -0.1398509704
2.937000 5.9609154292 1.6085223155 -0.3264978193 -0.1398171581
2.938000 5.9625239515 1.6082445853 -0.3266376365 -0.1397833537
2.939000 5.9641321961 1.6079668841 -0.3267774199 -0.1397495572
2.940000 5.9657401629 1.6076892119 -0.3269171694 -0.1397157685
2.941000 5.9673478522 1.6074115687 -0.3270568852 -0.1396819878
2.942000 5.9689552637 1.6071339545 -0.3271965672 -0.1396482150
2.943000 5.9705623977 1.6068563692 -0.3273362154 -0.1396144500
2.944000 5.9721692541 1.6065788129 -0.3274758298 -0.1395806930
2.945000 5.9737758329 1.6063012856 -0.3276154105 -0.1395469438
2.946000 5.9753821342 1.6060237873 -0.3277549575 -0.1395132025
2.947000 5.9769881579 1.6057463180 -0.3278944707 -0.1394794691
2.948000 5.9785939043 1.6054688776 -0.3280339501 -0.1394457436
2.949000 5.9801993731 1.6051914663 -0.3281733959 -0.1394120260
2.950000 5.9818045646 1.6049140839 -0.3283128079 -0.1393783162
2.951000 5.9834094787 1.6046367305 -0.3284521862 -0.1393446143
2.952000 5.9850141154 1.6043594062 -0.3285915308 -0.1393109203
2.953000 5.9866184748 1.6040821108 -0.3287308418 -0.1392772342
2.954000 5.9882225569 1.6038048444 -0.3288701190 -0.1392435559
2.955000 5.9898263618 1.6035276069 -0.3290093626 -0.1392098855
2.956000 5.9914298894 1.6032503985 -0.3291485724 -0.1391762229
2.957000 5.9930331398 1.6029732191 -0.3292877487 -0.1391425683
2.958000 5.9946361130 1.6026960687 -0.3294268912 -0.1391089215
2.959000 5.9962388091 1.6024189472 -0.3295660002 -0.1390752825
2.960000 5.9978412280 1.6021418548 -0.3297050754 -0.1390416514
2.961000 5.9994433699 1.6018647914 -0.3298441171 -0.1390080282
2.962000 6.0010452347 1.6015877569 -0.3299831251 -0.1389744128
2.963000 6.0026468224 1.6013107515 -0.3301220995 -0.1389408053
2.964000 6.0042481332 1.6010337750 -0.3302610403 -0.1389072057
2.965000 6.0058491669 1.6007568276 -0.3303999475 -0.1388736139
2.966000 6.0074499238 1.6004799092 -0.3305388212 -0.1388400299
2.967000 6.0090504037 1.6002030197 -0.3306776612 -0.1388064538
2.968000 6.0106506067 1.5999261593 -0.3308164676 -0.1387728855
2.969000 6.0122505329 1.5996493279 -0.3309552405 -0.1387393251
2.970000 6.0138501822 1.5993725255 -0.3310939798 -0.1387057725
2.971000 6.0154495547 1.5990957521 -0.3312326856 -0.1386722278
2.972000 6.0170486505 1.5988190077 -0.3313713578 -0.1386386909
2.973000 6.0186474695 1.5985422923 -0.3315099965 -0.1386051619
2.974000 6.0202460118 1.5982656059 -0.3316486017 -0.1385716407
2.975000 6.0218442774 1.5979889485 -0.3317871733 -0.1385381273
2.976000 6.0234422663 1.5977123202 -0.3319257115 -0.1385046217
2.977000 6.0250399786 1.5974357208 -0.3320642161 -0.1384711240
2.978000 6.0266374144 1.5971591505 -0.3322026872 -0.1384376341
2.979000 6.0282345735 1.5968826092 -0.3323411248 -0.1384041521
2.980000 6.0298314561 1.5966060968 -0.3324795290 -0.1383706778
2.981000 6.0314280622 1.5963296136 -0.3326178997 -0.1383372114
2.982000 6.0330243918 1.5960531593 -0.3327562369 -0.1383037528
2.983000 6.0346204450 1.5957767340 -0.3328945406 -0.1382703021
2.984000 6.0362162217 1.5955003378 -0.3330328109 -0.1382368591
2.985000 6.0378117221 1.5952239706 -0.3331710478 -0.1382034240
2.986000 6.0394069460 1.5949476324 -0.3333092512 -0.1381699967
2.987000 6.0410018937 1.5946713232 -0.3334474212 -0.1381365772
2.988000 6.0425965650 1.5943950430 -0.3335855578 -0.1381031655
2.989000 6.0441909600 1.5941187919 -0.3337236610 -0.1380697616
2.990000 6.0457850788 1.5938425698 -0.3338617307 -0.1380363656
2.991000 6.0473789214 1.5935663767 -0.3339997671 -0.1380029773
2.992000 6.0489724878 1.5932902126 -0.3341377701 -0.1379695969
2.993000 6.0505657780 1.5930140776 -0.3342757397 -0.1379362242
2.994000 6.0521587921 1.5927379716 -0.3344136759 -0.1379028594
2.995000 6.0537515300 1.5924618946 -0.3345515788 -0.1378695023
2.996000 6.0553439919 1.5921858467 -0.3346894483 -0.1378361531
2.997000 6.0569361778 1.5919098278 -0.3348272844 -0.1378028116
2.998000 6.0585280876 1.5916338379 -0.3349650872 -0.1377694780
2.999000 6.0601197214 1.5913578770 -0.3351028567 -0.1377361521
3.000000 6.0617110793 1.5910819452 -0.3352405928 -0.1377028341
3.001000 6.0633021613 1.5908060424 -0.3353782957 -0.1376695238
3.002000 6.0648929673 1.5905301687 -0.3355159652 -0.1376362213
3.003000 6.0664834975 1.5902543239 -0.3356536014 -0.1376029266
3.004000 6.0680737518 1.5899785083 -0.3357912044 -0.1375696397
3.005000 6.0696637303 1.5897027216 -0.3359287740 -0.1375363606
3.006000 6.0712534330 1.5894269640 -0.3360663104 -0.1375030892
3.007000 6.0728428600 1.5891512354 -0.3362038134 -0.1374698257
3.008000 6.0744320112 1.5888755359 -0.3363412833 -0.1374365699
3.009000 6.0760208868 1.5885998654 -0.3364787198 -0.1374033219
3.010000 6.0776094866 1.5883242240 -0.3366161232 -0.1373700816
3.011000 6.0791978109 1.5880486115 -0.3367534932 -0.1373368492
3.012000 6.0807858595 1.5877730282 -0.3368908301 -0.1373036245
3.013000 6.0823736325 1.5874974739 -0.3370281337 -0.1372704076
3.014000 6.0839611300 1.5872219486 -0.3371654041 -0.1372371984
3.015000 6.0855483519 1.5869464524 -0.3373026413 -0.1372039970
3.016000 6.0871352984 1.5866709852 -0.3374398453 -0.1371708034
3.017000 6.0887219694 1.5863955470 -0.3375770161 -0.1371376176
3.018000 6.0903083649 1.5861201379 -0.3377141537 -0.1371044395
3.019000 6.0918944850 1.5858447579 -0.3378512582 -0.1370712691
3.020000 6.0934803298 1.5855694069 -0.3379883294 -0.1370381066
3.021000 6.0950658992 1.5852940850 -0.3381253676 -0.1370049518
3.022000 6.0966511933 1.5850187921 -0.3382623725 -0.1369718047
3.023000 6.0982362121 1.5847435283 -0.3383993443 -0.1369386654
3.024000 6.0998209556 1.5844682935 -0.3385362830 -0.1369055338
3.025000 6.1014054239 1.5841930878 -0.3386731885 -0.1368724100
3.026000 6.1029896170 1.5839179111 -0.3388100609 -0.1368392940
3.027000 6.1045735349 1.5836427635 -0.3389469002 -0.1368061857
3.028000 6.1061571777 1.5833676449 -0.3390837064 -0.1367730851
3.029000 6.1077405453 1.5830925554 -0.3392204795 -0.1367399923
3.030000 6.1093236379 1.5828174950 -0.3393572195 -0.1367069072
3.031000 6.1109064554 1.5825424636 -0.3394939264 -0.1366738298
3.032000 6.1124889978 1.5822674613 -0.3396306002 -0.1366407602
3.033000 6.1140712653 1.5819924880 -0.3397672410 -0.1366076984
3.034000 6.1156532578 1.5817175438 -0.3399038487 -0.1365746442
3.035000 6.1172349753 1.5814426287 -0.3400404233 -0.1365415978
3.036000 6.1188164179 1.5811677426 -0.3401769649 -0.1365085592
3.037000 6.1203975857 1.5808928856 -0.3403134735 -0.1364755282
3.038000 6.1219784786 1.5806180577 -0.3404499490 -0.1364425050
3.039000 6.1235590966 1.5803432588 -0.3405863915 -0.1364094895
3.040000 6.1251394399 1.5800684890 -0.3407228010 -0.1363764818
3.041000 6.1267195084 1.5797937482 -0.3408591775 -0.1363434818
3.042000 6.1282993021 1.5795190366 -0.3409955210 -0.1363104894
3.043000 6.1298788212 1.5792443540 -0.3411318315 -0.1362775048
3.044000 6.1314580655 1.5789697004 -0.3412681090 -0.1362445280
3.045000 6.1330370352 1.5786950760 -0.3414043535 -0.1362115588
3.046000 6.1346157303 1.5784204806 -0.3415405650 -0.1361785974
3.047000 6.1361941508 1.5781459143 -0.3416767436 -0.1361456436
3.048000 6.1377722967 1.5778713770 -0.3418128893 -0.1361126976
3.049000 6.1393501681 1.5775968689 -0.3419490020 -0.1360797593
3.050000 6.1409277649 1.5773223898 -0.3420850817 -0.1360468287
3.051000 6.1425050873 1.5770479398 -0.3422211286 -0.1360139058
3.052000 6.1440821353 1.5767735188 -0.3423571425 -0.1359809906
3.053000 6.1456589088 1.5764991270 -0.3424931235 -0.1359480831
3.054000 6.1472354079 1.5762247642 -0.3426290715 -0.1359151833
3.055000 6.1488116327 1.5759504305 -0.3427649867 -0.1358822912
3.056000 6.1503875831 1.5756761259 -0.3429008690 -0.1358494069
3.057000 6.1519632592 1.5754018504 -0.3430367184 -0.1358165302
3.058000 6.1535386611 1.5751276039 -0.3431725350 -0.1357836612
3.059000 6.1551137887 1.5748533865 -0.3433083186 -0.1357507999
3.060000 6.1566886421 1.5745791983 -0.3434440694 -0.1357179462
3.061000 6.1582632213 1.5743050391 -0.3435797874 -0.1356851003
3.062000 6.1598375263 1.5740309089 -0.3437154725 -0.1356522621
3.063000 6.1614115572 1.5737568079 -0.3438511247 -0.1356194315
3.064000 6.1629853140 1.5734827360 -0.3439867442 -0.1355866086
3.065000 6.1645587968 1.5732086931 -0.3441223308 -0.1355537935
3.066000 6.1661320055 1.5729346794 -0.3442578846 -0.1355209860
3.067000 6.1677049401 1.5726606947 -0.3443934055 -0.1354881861
3.068000 6.1692776008 1.5723867391 -0.3445288937 -0.1354553940
3.069000 6.1708499876 1.5721128126 -0.3446643491 -0.1354226095
3.070000 6.1724221004 1.5718389152 -0.3447997717 -0.1353898327
3.071000 6.1739939393 1.5715650469 -0.3449351616 -0.1353570636
3.072000 6.1755655043 1.5712912077 -0.3450705186 -0.1353243021
3.073000 6.1771367956 1.5710173976 -0.3452058429 -0.1352915484
3.074000 6.1787078129 1.5707436166 -0.3453411345 -0.1352588022
3.075000 6.1802785566 1.5704698647 -0.3454763933 -0.1352260638
3.076000 6.1818490264 1.5701961419 -0.3456116194 -0.1351933330
3.077000 6.1834192226 1.5699224481 -0.3457468127 -0.1351606099
3.078000 6.1849891450 1.5696487835 -0.3458819733 -0.1351278944
3.079000 6.1865587938 1.5693751480 -0.3460171012 -0.1350951866
3.080000 6.1881281690 1.5691015416 -0.3461521964 -0.1350624865
3.081000 6.1896972705 1.5688279642 -0.3462872589 -0.1350297940
3.082000 6.1912660985 1.5685544160 -0.3464222887 -0.1349971091
3.083000 6.1928346529 1.5682808969 -0.3465572858 -0.1349644320
3.084000 6.1944029338 1.5680074069 -0.3466922502 -0.1349317624
3.085000 6.1959709412 1.5677339460 -0.3468271820 -0.1348991005
3.086000 6.1975386751 1.5674605142 -0.3469620811 -0.1348664463
3.087000 6.1991061356 1.5671871115 -0.3470969475 -0.1348337997
3.088000 6.2006733227 1.5669137379 -0.3472317813 -0.1348011608
3.089000 6.2022402365 1.5666403934 -0.3473665825 -0.1347685295
3.090000 6.2038068769 1.5663670781 -0.3475013510 -0.1347359058
3.091000 6.2053732440 1.5660937918 -0.3476360869 -0.1347032898
3.092000 6.2069393377 1.5658205347 -0.3477707902 -0.1346706814
3.093000 6.2085051583 1.5655473066 -0.3479054609 -0.1346380806
3.094000 6.2100707056 1.5652741077 -0.3480400990 -0.1346054875
3.095000 6.2116359797 1.5650009379 -0.3481747044 -0.1345729020
3.096000 6.2132009806 1.5647277972 -0.3483092773 -0.1345403242
3.097000 6.2147657084 1.5644546856 -0.3484438177 -0.1345077540
3.098000 6.2163301631 1.5641816032 -0.3485783254 -0.1344751914
3.099000 6.2178943447 1.5639085498 -0.3487128006 -0.1344426364
3.100000 6.2194582533 1.5636355256 -0.3488472433 -0.1344100891
3.101000 6.2210218888 1.5633625305 -0.3489816533 -0.1343775493
3.102000 6.2225852513 1.5630895645 -0.3491160309 -0.1343450172
3.103000 6.2241483409 1.5628166276 -0.3492503759 -0.1343124928
3.104000 6.2257111575 1.5625437199 -0.3493846884 -0.1342799759
3.105000 6.2272737012 1.5622708412 -0.3495189684 -0.1342474667
3.106000 6.2288359721 1.5619979917 -0.3496532158 -0.1342149650
3.107000 6.2303979701 1.5617251714 -0.3497874308 -0.1341824710
3.108000 6.2319596952 1.5614523801 -0.3499216133 -0.1341499846
3.109000 6.2335211476 1.5611796180 -0.3500557633 -0.1341175058
3.110000 6.2350823272 1.5609068850 -0.3501898808 -0.1340850346
3.111000 6.2366432341 1.5606341811 -0.3503239658 -0.1340525710
3.112000 6.2382038683 1.5603615063 -0.3504580184 -0.1340201150
3.113000 6.2397642298 1.5600888607 -0.3505920385 -0.1339876666
