#   t       A            B            C            D
0.303000 2.6850000000 0.0000000000 0.0806287559 0.3450303883
0.304000 2.6850000000 0.0000000000 0.0809737863 0.3450659998
0.305000 2.6850000000 0.0000000000 0.0813188523 0.3451009258
0.306000 2.6850000000 0.0000000000 0.0816639532 0.3451351795
0.307000 2.6850000000 0.0000000000 0.0820090884 0.3451687736
0.308000 2.6850000000 0.0000000000 0.0823542571 0.3452017209
0.309000 2.6850000000 0.0000000000 0.0826994588 0.3452340337
0.310000 2.6850000000 0.0000000000 0.0830446929 0.3452657242
0.311000 2.6850000000 0.0000000000 0.0833899586 0.3452968043
0.312000 2.6850000000 0.0000000000 0.0837352554 0.3453272858
0.313000 2.6850000000 0.0000000000 0.0840805827 0.3453571800
0.314000 2.6850000000 0.0000000000 0.0844259399 0.3453864983
0.315000 2.6850000000 0.0000000000 0.0847713264 0.3454152518
0.316000 2.6850000000 0.0000000000 0.0851167416 0.3454434512
0.317000 2.6850000000 0.0000000000 0.0854621851 0.3454711071
0.318000 2.6850000000 0.0000000000 0.0858076562 0.3454982301
0.319000 2.6850000000 0.0000000000 0.0861531544 0.3455248303
0.320000 2.6850000000 0.0000000000 0.0864986792 0.3455509178
0.321000 2.6850000000 0.0000000000 0.0868442302 0.3455765024
0.322000 2.6850000000 0.0000000000 0.0871898067 0.3456015937
0.323000 2.6850000000 0.0000000000 0.0875354083 0.3456262014
0.324000 2.6850000000 0.0000000000 0.0878810345 0.3456503345
0.325000 2.6850000000 0.0000000000 0.0882266848 0.3456740023
0.326000 2.6850000000 0.0000000000 0.0885723588 0.3456972138
0.327000 2.6850000000 0.0000000000 0.0889180560 0.3457199776
0.328000 2.6850000000 0.0000000000 0.0892637760 0.3457423023
0.329000 2.6850000000 0.0000000000 0.0896095183 0.3457641965
0.330000 2.6850000000 0.0000000000 0.0899552825 0.3457856684
0.331000 2.6850000000 0.0000000000 0.0903010682 0.3458067260
0.332000 2.6850000000 0.0000000000 0.0906468749 0.3458273775
0.333000 2.6850000000 0.0000000000 0.0909927023 0.3458476305
0.334000 2.6850000000 0.0000000000 0.0913385499 0.3458674928
0.335000 2.6850000000 0.0000000000 0.0916844174 0.3458869719
0.336000 2.6850000000 0.0000000000 0.0920303044 0.3459060750
0.337000 2.6850000000 0.0000000000 0.0923762104 0.3459248096
0.338000 2.6850000000 0.0000000000 0.0927221352 0.3459431826
0.339000 2.6850000000 0.0000000000 0.0930680784 0.3459612011
0.340000 2.6850000000 0.0000000000 0.0934140396 0.3459788718
0.341000 2.6850000000 0.0000000000 0.0937600185 0.3459962014
0.342000 2.6850000000 0.0000000000 0.0941060147 0.3460131966
0.343000 2.6850000000 0.0000000000 0.0944520279 0.3460298637
0.344000 2.6850000000 0.0000000000 0.0947980578 0.3460462090
0.345000 2.6850000000 0.0000000000 0.0951441040 0.3460622388
0.346000 2.6850000000 0.0000000000 0.0954901662 0.3460779592
0.347000 2.6850000000 0.0000000000 0.0958362442 0.3460933760
0.348000 2.6850000000 0.0000000000 0.0961823375 0.3461084952
0.349000 2.6850000000 0.0000000000 0.0965284460 0.3461233225
0.350000 2.6850000000 0.0000000000 0.0968745694 0.3461378635
0.351000 2.6850000000 0.0000000000 0.0972207072 0.3461521237
0.352000 2.6850000000 0.0000000000 0.0975668593 0.3461661085
0.353000 2.6850000000 0.0000000000 0.0979130255 0.3461798232
0.354000 2.6850000000 0.0000000000 0.0982592053 0.3461932731
0.355000 2.6850000000 0.0000000000 0.0986053986 0.3462064633
0.356000 2.6850000000 0.0000000000 0.0989516050 0.3462193986
0.357000 2.6850000000 0.0000000000 0.0992978244 0.3462320842
0.358000 2.6850000000 0.0000000000 0.0996440565 0.3462445247
0.359000 2.6850000000 0.0000000000 0.0999903010 0.3462567249
0.360000 2.6850000000 0.0000000000 0.1003365577 0.3462686895
0.361000 2.6850000000 0.0000000000 0.1006828264 0.3462804229
0.362000 2.6850000000 0.0000000000 0.1010291069 0.3462919297
0.363000 2.6850000000 0.0000000000 0.1013753988 0.3463032142
0.364000 2.6850000000 0.0000000000 0.1017217020 0.3463142807
0.365000 2.6850000000 0.0000000000 0.1020680163 0.3463251333
0.366000 2.6850000000 0.0000000000 0.1024143414 0.3463357763
0.367000 2.6850000000 0.0000000000 0.1027606772 0.3463462137
0.368000 2.6850000000 0.0000000000 0.1031070234 0.3463564494
0.369000 2.6850000000 0.0000000000 0.1034533799 0.3463664873
0.370000 2.6850000000 0.0000000000 0.1037997463 0.3463763313
0.371000 2.6850000000 0.0000000000 0.1041461227 0.3463859850
0.372000 2.6850000000 0.0000000000 0.1044925087 0.3463954522
0.373000 2.6850000000 0.0000000000 0.1048389041 0.3464047365
0.374000 2.6850000000 0.0000000000 0.1051853088 0.3464138413
0.375000 2.6850000000 0.0000000000 0.1055317227 0.3464227702
0.376000 2.6850000000 0.0000000000 0.1058781455 0.3464315266
0.377000 2.6850000000 0.0000000000 0.1062245770 0.3464401137
0.378000 2.6850000000 0.0000000000 0.1065710171 0.3464485348
0.379000 2.6850000000 0.0000000000 0.1069174656 0.3464567932
0.380000 2.6850000000 0.0000000000 0.1072639224 0.3464648919
0.381000 2.6850000000 0.0000000000 0.1076103873 0.3464728342
0.382000 2.6850000000 0.0000000000 0.1079568602 0.3464806229
0.383000 2.6850000000 0.0000000000 0.1083033408 0.3464882611
0.384000 2.6850000000 0.0000000000 0.1086498290 0.3464957516
0.385000 2.6850000000 0.0000000000 0.1089963248 0.3465030973
0.386000 2.6850000000 0.0000000000 0.1093428279 0.3465103011
0.387000 2.6850000000 0.0000000000 0.1096893382 0.3465173656
0.388000 2.6850000000 0.0000000000 0.1100358556 0.3465242935
0.389000 2.6850000000 0.0000000000 0.1103823798 0.3465310875
0.390000 2.6850000000 0.0000000000 0.1107289109 0.3465377501
0.391000 2.6850000000 0.0000000000 0.1110754487 0.3465442840
0.392000 2.6850000000 0.0000000000 0.1114219930 0.3465506915
0.393000 2.6850000000 0.0000000000 0.1117685437 0.3465569752
0.394000 2.6850000000 0.0000000000 0.1121151006 0.3465631373
0.395000 2.6850000000 0.0000000000 0.1124616638 0.3465691804
0.396000 2.6850000000 0.0000000000 0.1128082330 0.3465751066
0.397000 2.6850000000 0.0000000000 0.1131548081 0.3465809182
0.398000 2.6850000000 0.0000000000 0.1135013890 0.3465866174
0.399000 2.6850000000 0.0000000000 0.1138479756 0.3465922065
0.400000 2.6850000000 0.0000000000 0.1141945678 0.3465976875
0.401000 2.6850000000 0.0000000000 0.1145411655 0.3466030625
0.402000 2.6850000000 0.0000000000 0.1148877686 0.3466083336
0.403000 2.6850000000 0.0000000000 0.1152343769 0.3466135028
0.404000 2.6850000000 0.0000000000 0.1155809904 0.3466185720
0.405000 2.6850000000 0.0000000000 0.1159276090 0.3466235431
0.406000 2.6850000000 0.0000000000 0.1162742325 0.3466284182
0.407000 2.6850000000 0.0000000000 0.1166208609 0.3466331990
0.408000 2.6850000000 0.0000000000 0.1169674941 0.3466378873
0.409000 2.6850000000 0.0000000000 0.1173141320 0.3466424850
0.410000 2.6850000000 0.0000000000 0.1176607745 0.3466469937
0.411000 2.6850000000 0.0000000000 0.1180074215 0.3466514153
0.412000 2.6850000000 0.0000000000 0.1183540729 0.3466557514
0.413000 2.6850000000 0.0000000000 0.1187007287 0.3466600036
0.414000 2.6850000000 0.0000000000 0.1190473887 0.3466641735
0.415000 2.6850000000 0.0000000000 0.1193940528 0.3466682629
0.416000 2.6850000000 0.0000000000 0.1197407211 0.3466722731
0.417000 2.6850000000 0.0000000000 0.1200873934 0.3466762058
0.418000 2.6850000000 0.0000000000 0.1204340696 0.3466800624
0.419000 2.6850000000 0.0000000000 0.1207807496 0.3466838445
0.420000 2.6850000000 0.0000000000 0.1211274335 0.3466875534
0.421000 2.6850000000 0.0000000000 0.1214741210 0.3466911905
0.422000 2.6850000000 0.0000000000 0.1218208122 0.3466947573
