#   t       A            B            C            D
0.048000 2.6850000000 0.0000000000 0.0039116066 0.1541280647
0.049000 2.6850000000 0.0000000000 0.0040670814 0.1568327308
0.050000 2.6850000000 0.0000000000 0.0042252492 0.1595137400
0.051000 2.6850000000 0.0000000000 0.0043860862 0.1621708967
0.052000 2.6850000000 0.0000000000 0.0045495685 0.1648040176
0.053000 2.6850000000 0.0000000000 0.0047156718 0.1674129317
0.054000 2.6850000000 0.0000000000 0.0048843720 0.1699974804
0.055000 2.6850000000 0.0000000000 0.0050556445 0.1725575171
0.056000 2.6850000000 0.0000000000 0.0052294649 0.1750929072
0.057000 2.6850000000 0.0000000000 0.0054058083 0.1776035280
0.058000 2.6850000000 0.0000000000 0.0055846501 0.1800892685
0.059000 2.6850000000 0.0000000000 0.0057659651 0.1825500292
0.060000 2.6850000000 0.0000000000 0.0059497285 0.1849857221
0.061000 2.6850000000 0.0000000000 0.0061359151 0.1873962703
0.062000 2.6850000000 0.0000000000 0.0063244997 0.1897816080
0.063000 2.6850000000 0.0000000000 0.0065154571 0.1921416803
0.064000 2.6850000000 0.0000000000 0.0067087620 0.1944764429
0.065000 2.6850000000 0.0000000000 0.0069043891 0.1967858621
0.066000 2.6850000000 0.0000000000 0.0071023130 0.1990699144
0.067000 2.6850000000 0.0000000000 0.0073025084 0.2013285862
0.068000 2.6850000000 0.0000000000 0.0075049498 0.2035618741
0.069000 2.6850000000 0.0000000000 0.0077096118 0.2057697841
0.070000 2.6850000000 0.0000000000 0.0079164692 0.2079523316
0.071000 2.6850000000 0.0000000000 0.0081254966 0.2101095414
0.072000 2.6850000000 0.0000000000 0.0083366685 0.2122414471
0.073000 2.6850000000 0.0000000000 0.0085499598 0.2143480911
0.074000 2.6850000000 0.0000000000 0.0087653453 0.2164295243
0.075000 2.6850000000 0.0000000000 0.0089827996 0.2184858060
0.076000 2.6850000000 0.0000000000 0.0092022978 0.2205170034
0.077000 2.6850000000 0.0000000000 0.0094238147 0.2225231916
0.078000 2.6850000000 0.0000000000 0.0096473254 0.2245044532
0.079000 2.6850000000 0.0000000000 0.0098728050 0.2264608783
0.080000 2.6850000000 0.0000000000 0.0101002288 0.2283925640
0.081000 2.6850000000 0.0000000000 0.0103295720 0.2302996144
0.082000 2.6850000000 0.0000000000 0.0105608100 0.2321821400
0.083000 2.6850000000 0.0000000000 0.0107939184 0.2340402579
0.084000 2.6850000000 0.0000000000 0.0110288728 0.2358740914
0.085000 2.6850000000 0.0000000000 0.0112656491 0.2376837697
0.086000 2.6850000000 0.0000000000 0.0115042231 0.2394694278
0.087000 2.6850000000 0.0000000000 0.0117445708 0.2412312059
0.088000 2.6850000000 0.0000000000 0.0119866686 0.2429692498
0.089000 2.6850000000 0.0000000000 0.0122304926 0.2446837103
0.090000 2.6850000000 0.0000000000 0.0124760194 0.2463747428
0.091000 2.6850000000 0.0000000000 0.0127232257 0.2480425075
0.092000 2.6850000000 0.0000000000 0.0129720883 0.2496871689
0.093000 2.6850000000 0.0000000000 0.0132225841 0.2513088958
0.094000 2.6850000000 0.0000000000 0.0134746903 0.2529078608
0.095000 2.6850000000 0.0000000000 0.0137283842 0.2544842404
0.096000 2.6850000000 0.0000000000 0.0139836433 0.2560382146
0.097000 2.6850000000 0.0000000000 0.0142404453 0.2575699667
0.098000 2.6850000000 0.0000000000 0.0144987682 0.2590796832
0.099000 2.6850000000 0.0000000000 0.0147585898 0.2605675537
0.100000 2.6850000000 0.0000000000 0.0150198886 0.2620337705
0.101000 2.6850000000 0.0000000000 0.0152826429 0.2634785284
0.102000 2.6850000000 0.0000000000 0.0155468313 0.2649020247
0.103000 2.6850000000 0.0000000000 0.0158124328 0.2663044590
0.104000 2.6850000000 0.0000000000 0.0160794263 0.2676860328
0.105000 2.6850000000 0.0000000000 0.0163477910 0.2690469498
0.106000 2.6850000000 0.0000000000 0.0166175066 0.2703874152
0.107000 2.6850000000 0.0000000000 0.0168885525 0.2717076358
0.108000 2.6850000000 0.0000000000 0.0171609086 0.2730078199
0.109000 2.6850000000 0.0000000000 0.0174345550 0.2742881770
0.110000 2.6850000000 0.0000000000 0.0177094720 0.2755489179
0.111000 2.6850000000 0.0000000000 0.0179856401 0.2767902540
0.112000 2.6850000000 0.0000000000 0.0182630400 0.2780123980
0.113000 2.6850000000 0.0000000000 0.0185416526 0.2792155630
0.114000 2.6850000000 0.0000000000 0.0188214589 0.2803999628
0.115000 2.6850000000 0.0000000000 0.0191024405 0.2815658116
0.116000 2.6850000000 0.0000000000 0.0193845787 0.2827133240
0.117000 2.6850000000 0.0000000000 0.0196678554 0.2838427147
0.118000 2.6850000000 0.0000000000 0.0199522526 0.2849541986
0.119000 2.6850000000 0.0000000000 0.0202377525 0.2860479905
0.120000 2.6850000000 0.0000000000 0.0205243374 0.2871243051
0.121000 2.6850000000 0.0000000000 0.0208119900 0.2881833569
0.122000 2.6850000000 0.0000000000 0.0211006932 0.2892253601
0.123000 2.6850000000 0.0000000000 0.0213904301 0.2902505284
0.124000 2.6850000000 0.0000000000 0.0216811837 0.2912590749
0.125000 2.6850000000 0.0000000000 0.0219729378 0.2922512125
0.126000 2.6850000000 0.0000000000 0.0222656759 0.2932271529
0.127000 2.6850000000 0.0000000000 0.0225593820 0.2941871073
0.128000 2.6850000000 0.0000000000 0.0228540402 0.2951312861
0.129000 2.6850000000 0.0000000000 0.0231496348 0.2960598987
0.130000 2.6850000000 0.0000000000 0.0234461504 0.2969731535
0.131000 2.6850000000 0.0000000000 0.0237435716 0.2978712579
0.132000 2.6850000000 0.0000000000 0.0240418836 0.2987544181
0.133000 2.6850000000 0.0000000000 0.0243410713 0.2996228391
0.134000 2.6850000000 0.0000000000 0.0246411202 0.3004767248
0.135000 2.6850000000 0.0000000000 0.0249420158 0.3013162777
0.136000 2.6850000000 0.0000000000 0.0252437440 0.3021416990
0.137000 2.6850000000 0.0000000000 0.0255462906 0.3029531884
0.138000 2.6850000000 0.0000000000 0.0258496418 0.3037509443
0.139000 2.6850000000 0.0000000000 0.0261537841 0.3045351636
0.140000 2.6850000000 0.0000000000 0.0264587039 0.3053060415
0.141000 2.6850000000 0.0000000000 0.0267643881 0.3060637718
0.142000 2.6850000000 0.0000000000 0.0270708235 0.3068085466
0.143000 2.6850000000 0.0000000000 0.0273779973 0.3075405564
0.144000 2.6850000000 0.0000000000 0.0276858969 0.3082599902
0.145000 2.6850000000 0.0000000000 0.0279945097 0.3089670348
0.146000 2.6850000000 0.0000000000 0.0283038235 0.3096618759
0.147000 2.6850000000 0.0000000000 0.0286138262 0.3103446970
0.148000 2.6850000000 0.0000000000 0.0289245057 0.3110156800
0.149000 2.6850000000 0.0000000000 0.0292358504 0.3116750050
0.150000 2.6850000000 0.0000000000 0.0295478487 0.3123228502
0.151000 2.6850000000 0.0000000000 0.0298604892 0.3129593920
0.152000 2.6850000000 0.0000000000 0.0301737608 0.3135848051
0.153000 2.6850000000 0.0000000000 0.0304876522 0.3141992620
0.154000 2.6850000000 0.0000000000 0.0308021527 0.3148029337
0.155000 2.6850000000 0.0000000000 0.0311172517 0.3153959891
0.156000 2.6850000000 0.0000000000 0.0314329384 0.3159785952
0.157000 2.6850000000 0.0000000000 0.0317492026 0.3165509171
0.158000 2.6850000000 0.0000000000 0.0320660341 0.3171131181
0.159000 2.6850000000 0.0000000000 0.0323834229 0.3176653595
0.160000 2.6850000000 0.0000000000 0.0327013590 0.3182078007
0.161000 2.6850000000 0.0000000000 0.0330198327 0.3187405991
0.162000 2.6850000000 0.0000000000 0.0333388345 0.3192639103
0.163000 2.6850000000 0.0000000000 0.0336583549 0.3197778880
0.164000 2.6850000000 0.0000000000 0.0339783847 0.3202826838
0.165000 2.6850000000 0.0000000000 0.0342989149 0.3207784475
0.166000 2.6850000000 0.0000000000 0.0346199363 0.3212653270
0.167000 2.6850000000 0.0000000000 0.0349414403 0.3217434682
0.168000 2.6850000000 0.0000000000 0.0352634181 0.3222130152
0.169000 2.6850000000 0.0000000000 0.0355858613 0.3226741102
0.170000 2.6850000000 0.0000000000 0.0359087614 0.3231268934
0.171000 2.6850000000 0.0000000000 0.0362321102 0.3235715031
0.172000 2.6850000000 0.0000000000 0.0365558996 0.3240080759
0.173000 2.6850000000 0.0000000000 0.0368801217 0.3244367464
0.174000 2.6850000000 0.0000000000 0.0372047685 0.3248576474
0.175000 2.6850000000 0.0000000000 0.0375298324 0.3252709098
0.176000 2.6850000000 0.0000000000 0.0378553058 0.3256766626
0.177000 2.6850000000 0.0000000000 0.0381811814 0.3260750331
0.178000 2.6850000000 0.0000000000 0.0385074516 0.3264661469
0.179000 2.6850000000 0.0000000000 0.0388341094 0.3268501274
0.180000 2.6850000000 0.0000000000 0.0391611477 0.3272270966
0.181000 2.6850000000 0.0000000000 0.0394885595 0.3275971745
0.182000 2.6850000000 0.0000000000 0.0398163381 0.3279604795
0.183000 2.6850000000 0.0000000000 0.0401444766 0.3283171281
0.184000 2.6850000000 0.0000000000 0.0404729685 0.3286672353
0.185000 2.6850000000 0.0000000000 0.0408018072 0.3290109141
0.186000 2.6850000000 0.0000000000 0.0411309866 0.3293482759
0.187000 2.6850000000 0.0000000000 0.0414605001 0.3296794305
0.188000 2.6850000000 0.0000000000 0.0417903418 0.3300044860
0.189000 2.6850000000 0.0000000000 0.0421205056 0.3303235488
0.190000 2.6850000000 0.0000000000 0.0424509855 0.3306367238
0.191000 2.6850000000 0.0000000000 0.0427817756 0.3309441139
0.192000 2.6850000000 0.0000000000 0.0431128704 0.3312458210
0.193000 2.6850000000 0.0000000000 0.0434442640 0.3315419449
0.194000 2.6850000000 0.0000000000 0.0437759510 0.3318325840
0.195000 2.6850000000 0.0000000000 0.0441079260 0.3321178352
0.196000 2.6850000000 0.0000000000 0.0444401836 0.3323977939
0.197000 2.6850000000 0.0000000000 0.0447727185 0.3326725538
0.198000 2.6850000000 0.0000000000 0.0451055257 0.3329422073
0.199000 2.6850000000 0.0000000000 0.0454386000 0.3332068453
0.200000 2.6850000000 0.0000000000 0.0457719365 0.3334665570
0.201000 2.6850000000 0.0000000000 0.0461055303 0.3337214305
0.202000 2.6850000000 0.0000000000 0.0464393766 0.3339715522
0.203000 2.6850000000 0.0000000000 0.0467734707 0.3342170073
0.204000 2.6850000000 0.0000000000 0.0471078079 0.3344578794
0.205000 2.6850000000 0.0000000000 0.0474423838 0.3346942508
0.206000 2.6850000000 0.0000000000 0.0477771939 0.3349262026
0.207000 2.6850000000 0.0000000000 0.0481122337 0.3351538143
0.208000 2.6850000000 0.0000000000 0.0484474990 0.3353771643
0.209000 2.6850000000 0.0000000000 0.0487829856 0.3355963296
0.210000 2.6850000000 0.0000000000 0.0491186893 0.3358113859
0.211000 2.6850000000 0.0000000000 0.0494546060 0.3360224076
0.212000 2.6850000000 0.0000000000 0.0497907318 0.3362294680
0.213000 2.6850000000 0.0000000000 0.0501270627 0.3364326391
0.214000 2.6850000000 0.0000000000 0.0504635948 0.3366319915
0.215000 2.6850000000 0.0000000000 0.0508003245 0.3368275948
0.216000 2.6850000000 0.0000000000 0.0511372479 0.3370195174
0.217000 2.6850000000 0.0000000000 0.0514743614 0.3372078265
0.218000 2.6850000000 0.0000000000 0.0518116615 0.3373925882
0.219000 2.6850000000 0.0000000000 0.0521491446 0.3375738674
0.220000 2.6850000000 0.0000000000 0.0524868072 0.3377517278
0.221000 2.6850000000 0.0000000000 0.0528246461 0.3379262322
0.222000 2.6850000000 0.0000000000 0.0531626578 0.3380974422
0.223000 2.6850000000 0.0000000000 0.0535008391 0.3382654183
0.224000 2.6850000000 0.0000000000 0.0538391868 0.3384302201
0.225000 2.6850000000 0.0000000000 0.0541776977 0.3385919061
0.226000 2.6850000000 0.0000000000 0.0545163688 0.3387505336
0.227000 2.6850000000 0.0000000000 0.0548551970 0.3389061592
0.228000 2.6850000000 0.0000000000 0.0551941794 0.3390588382
0.229000 2.6850000000 0.0000000000 0.0555333130 0.3392086252
0.230000 2.6850000000 0.0000000000 0.0558725950 0.3393555738
0.231000 2.6850000000 0.0000000000 0.0562120226 0.3394997364
0.232000 2.6850000000 0.0000000000 0.0565515929 0.3396411647
0.233000 2.6850000000 0.0000000000 0.0568913033 0.3397799095
0.234000 2.6850000000 0.0000000000 0.0572311512 0.3399160207
0.235000 2.6850000000 0.0000000000 0.0575711339 0.3400495471
0.236000 2.6850000000 0.0000000000 0.0579112488 0.3401805369
0.237000 2.6850000000 0.0000000000 0.0582514935 0.3403090373
0.238000 2.6850000000 0.0000000000 0.0585918655 0.3404350946
0.239000 2.6850000000 0.0000000000 0.0589323623 0.3405587545
0.240000 2.6850000000 0.0000000000 0.0592729816 0.3406800617
0.241000 2.6850000000 0.0000000000 0.0596137211 0.3407990602
0.242000 2.6850000000 0.0000000000 0.0599545785 0.3409157930
0.243000 2.6850000000 0.0000000000 0.0602955514 0.3410303025
0.244000 2.6850000000 0.0000000000 0.0606366378 0.3411426304
0.245000 2.6850000000 0.0000000000 0.0609778354 0.3412528175
0.246000 2.6850000000 0.0000000000 0.0613191422 0.3413609040
0.247000 2.6850000000 0.0000000000 0.0616605561 0.3414669292
0.248000 2.6850000000 0.0000000000 0.0620020749 0.3415709318
0.249000 2.6850000000 0.0000000000 0.0623436968 0.3416729498
0.250000 2.6850000000 0.0000000000 0.0626854197 0.3417730205
0.251000 2.6850000000 0.0000000000 0.0630272417 0.3418711805
0.252000 2.6850000000 0.0000000000 0.0633691610 0.3419674657
0.253000 2.6850000000 0.0000000000 0.0637111756 0.3420619115
0.254000 2.6850000000 0.0000000000 0.0640532837 0.3421545524
0.255000 2.6850000000 0.0000000000 0.0643954837 0.3422454225
0.256000 2.6850000000 0.0000000000 0.0647377736 0.3423345552
0.257000 2.6850000000 0.0000000000 0.0650801518 0.3424219832
0.258000 2.6850000000 0.0000000000 0.0654226166 0.3425077388
0.259000 2.6850000000 0.0000000000 0.0657651663 0.3425918534
0.260000 2.6850000000 0.0000000000 0.0661077994 0.3426743582
0.261000 2.6850000000 0.0000000000 0.0664505141 0.3427552835
0.262000 2.6850000000 0.0000000000 0.0667933090 0.3428346592
0.263000 2.6850000000 0.0000000000 0.0671361826 0.3429125146
0.264000 2.6850000000 0.0000000000 0.0674791332 0.3429888785
0.265000 2.6850000000 0.0000000000 0.0678221595 0.3430637792
0.266000 2.6850000000 0.0000000000 0.0681652600 0.3431372444
0.267000 2.6850000000 0.0000000000 0.0685084332 0.3432093012
0.268000 2.6850000000 0.0000000000 0.0688516778 0.3432799765
0.269000 2.6850000000 0.0000000000 0.0691949923 0.3433492963
0.270000 2.6850000000 0.0000000000 0.0695383756 0.3434172865
0.271000 2.6850000000 0.0000000000 0.0698818262 0.3434839723
0.272000 2.6850000000 0.0000000000 0.0702253428 0.3435493784
0.273000 2.6850000000 0.0000000000 0.0705689242 0.3436135292
0.274000 2.6850000000 0.0000000000 0.0709125691 0.3436764486
0.275000 2.6850000000 0.0000000000 0.0712562764 0.3437381599
0.276000 2.6850000000 0.0000000000 0.0716000448 0.3437986861
0.277000 2.6850000000 0.0000000000 0.0719438731 0.3438580498
0.278000 2.6850000000 0.0000000000 0.0722877602 0.3439162731
0.279000 2.6850000000 0.0000000000 0.0726317050 0.3439733778
0.280000 2.6850000000 0.0000000000 0.0729757064 0.3440293851
0.281000 2.6850000000 0.0000000000 0.0733197632 0.3440843160
0.282000 2.6850000000 0.0000000000 0.0736638744 0.3441381910
0.283000 2.6850000000 0.0000000000 0.0740080389 0.3441910302
0.284000 2.6850000000 0.0000000000 0.0743522559 0.3442428533
0.285000 2.6850000000 0.0000000000 0.0746965241 0.3442936798
0.286000 2.6850000000 0.0000000000 0.0750408427 0.3443435287
0.287000 2.6850000000 0.0000000000 0.0753852106 0.3443924187
0.288000 2.6850000000 0.0000000000 0.0757296269 0.3444403680
0.289000 2.6850000000 0.0000000000 0.0760740908 0.3444873946
0.290000 2.6850000000 0.0000000000 0.0764186012 0.3445335162
0.291000 2.6850000000 0.0000000000 0.0767631573 0.3445787501
0.292000 2.6850000000 0.0000000000 0.0771077582 0.3446231132
0.293000 2.6850000000 0.0000000000 0.0774524031 0.3446666222
0.294000 2.6850000000 0.0000000000 0.0777970910 0.3447092934
0.295000 2.6850000000 0.0000000000 0.0781418212 0.3447511429
0.296000 2.6850000000 0.0000000000 0.0784865928 0.3447921863
0.297000 2.6850000000 0.0000000000 0.0788314051 0.3448324392
0.298000 2.6850000000 0.0000000000 0.0791762572 0.3448719166
0.299000 2.6850000000 0.0000000000 0.0795211485 0.3449106334
0.300000 2.6850000000 0.0000000000 0.0798660781 0.3449486042
0.301000 2.6850000000 0.0000000000 0.0802110453 0.3449858432
0.302000 2.6850000000 0.0000000000 0.0805560494 0.3450223645
0.303000 2.6850000000 0.0000000000 0.0809010896 0.3450581819
0.304000 2.6850000000 0.0000000000 0.0812461653 0.3450933088
0.305000 2.6850000000 0.0000000000 0.0815912758 0.3451277586
0.306000 2.6850000000 0.0000000000 0.0819364205 0.3451615440
0.307000 2.6850000000 0.0000000000 0.0822815985 0.3451946780
0.308000 2.6850000000 0.0000000000 0.0826268094 0.3452271731
0.309000 2.6850000000 0.0000000000 0.0829720525 0.3452590414
0.310000 2.6850000000 0.0000000000 0.0833173272 0.3452902950
0.311000 2.6850000000 0.0000000000 0.0836626328 0.3453209457
0.312000 2.6850000000 0.0000000000 0.0840079687 0.3453510052
0.313000 2.6850000000 0.0000000000 0.0843533345 0.3453804846
0.314000 2.6850000000 0.0000000000 0.0846987294 0.3454093953
0.315000 2.6850000000 0.0000000000 0.0850441529 0.3454377481
0.316000 2.6850000000 0.0000000000 0.0853896046 0.3454655537
0.317000 2.6850000000 0.0000000000 0.0857350837 0.3454928227
0.318000 2.6850000000 0.0000000000 0.0860805899 0.3455195654
0.319000 2.6850000000 0.0000000000 0.0864261226 0.3455457918
0.320000 2.6850000000 0.0000000000 0.0867716812 0.3455715120
0.321000 2.6850000000 0.0000000000 0.0871172653 0.3455967356
0.322000 2.6850000000 0.0000000000 0.0874628744 0.3456214722
0.323000 2.6850000000 0.0000000000 0.0878085080 0.3456457312
0.324000 2.6850000000 0.0000000000 0.0881541656 0.3456695217
0.325000 2.6850000000 0.0000000000 0.0884998467 0.3456928528
0.326000 2.6850000000 0.0000000000 0.0888455510 0.3457157334
0.327000 2.6850000000 0.0000000000 0.0891912780 0.3457381720
0.328000 2.6850000000 0.0000000000 0.0895370271 0.3457601772
0.329000 2.6850000000 0.0000000000 0.0898827981 0.3457817574
0.330000 2.6850000000 0.0000000000 0.0902285904 0.3458029207
0.331000 2.6850000000 0.0000000000 0.0905744037 0.3458236751
0.332000 2.6850000000 0.0000000000 0.0909202375 0.3458440286
0.333000 2.6850000000 0.0000000000 0.0912660915 0.3458639888
0.334000 2.6850000000 0.0000000000 0.0916119653 0.3458835633
0.335000 2.6850000000 0.0000000000 0.0919578584 0.3459027596
0.336000 2.6850000000 0.0000000000 0.0923037706 0.3459215850
0.337000 2.6850000000 0.0000000000 0.0926497014 0.3459400465
0.338000 2.6850000000 0.0000000000 0.0929956505 0.3459581512
0.339000 2.6850000000 0.0000000000 0.0933416175 0.3459759061
0.340000 2.6850000000 0.0000000000 0.0936876021 0.3459933177
0.341000 2.6850000000 0.0000000000 0.0940336039 0.3460103928
0.342000 2.6850000000 0.0000000000 0.0943796227 0.3460271378
0.343000 2.6850000000 0.0000000000 0.0947256580 0.3460435592
0.344000 2.6850000000 0.0000000000 0.0950717096 0.3460596630
0.345000 2.6850000000 0.0000000000 0.0954177772 0.3460754556
0.346000 2.6850000000 0.0000000000 0.0957638604 0.3460909428
0.347000 2.6850000000 0.0000000000 0.0961099589 0.3461061305
0.348000 2.6850000000 0.0000000000 0.0964560724 0.3461210246
0.349000 2.6850000000 0.0000000000 0.0968022008 0.3461356307
0.350000 2.6850000000 0.0000000000 0.0971483435 0.3461499544
0.351000 2.6850000000 0.0000000000 0.0974945005 0.3461640010
0.352000 2.6850000000 0.0000000000 0.0978406714 0.3461777760
0.353000 2.6850000000 0.0000000000 0.0981868559 0.3461912846
0.354000 2.6850000000 0.0000000000 0.0985330538 0.3462045320
0.355000 2.6850000000 0.0000000000 0.0988792648 0.3462175231
0.356000 2.6850000000 0.0000000000 0.0992254887 0.3462302630
0.357000 2.6850000000 0.0000000000 0.0995717252 0.3462427564
0.358000 2.6850000000 0.0000000000 0.0999179741 0.3462550082
0.359000 2.6850000000 0.0000000000 0.1002642351 0.3462670229
0.360000 2.6850000000 0.0000000000 0.1006105080 0.3462788053
0.361000 2.6850000000 0.0000000000 0.1009567926 0.3462903597
0.362000 2.6850000000 0.0000000000 0.1013030886 0.3463016906
0.363000 2.6850000000 0.0000000000 0.1016493958 0.3463128022
0.364000 2.6850000000 0.0000000000 0.1019957141 0.3463236989
0.365000 2.6850000000 0.0000000000 0.1023420431 0.3463343848
0.366000 2.6850000000 0.0000000000 0.1026883827 0.3463448639
0.367000 2.6850000000 0.0000000000 0.1030347327 0.3463551403
0.368000 2.6850000000 0.0000000000 0.1033810929 0.3463652178
0.369000 2.6850000000 0.0000000000 0.1037274630 0.3463751003
0.370000 2.6850000000 0.0000000000 0.1040738430 0.3463847915
0.371000 2.6850000000 0.0000000000 0.1044202325 0.3463942953
0.372000 2.6850000000 0.0000000000 0.1047666315 0.3464036151
0.373000 2.6850000000 0.0000000000 0.1051130396 0.3464127545
0.374000 2.6850000000 0.0000000000 0.1054594569 0.3464217171
0.375000 2.6850000000 0.0000000000 0.1058058830 0.3464305063
0.376000 2.6850000000 0.0000000000 0.1061523178 0.3464391253
0.377000 2.6850000000 0.0000000000 0.1064987611 0.3464475775
0.378000 2.6850000000 0.0000000000 0.1068452129 0.3464558661
0.379000 2.6850000000 0.0000000000 0.1071916728 0.3464639943
0.380000 2.6850000000 0.0000000000 0.1075381407 0.3464719652
0.381000 2.6850000000 0.0000000000 0.1078846166 0.3464797818
0.382000 2.6850000000 0.0000000000 0.1082311002 0.3464874470
0.383000 2.6850000000 0.0000000000 0.1085775914 0.3464949639
0.384000 2.6850000000 0.0000000000 0.1089240901 0.3465023353
0.385000 2.6850000000 0.0000000000 0.1092705960 0.3465095640
0.386000 2.6850000000 0.0000000000 0.1096171091 0.3465166528
0.387000 2.6850000000 0.0000000000 0.1099636292 0.3465236044
0.388000 2.6850000000 0.0000000000 0.1103101563 0.3465304213
0.389000 2.6850000000 0.0000000000 0.1106566900 0.3465371063
0.390000 2.6850000000 0.0000000000 0.1110032304 0.3465436619
0.391000 2.6850000000 0.0000000000 0.1113497773 0.3465500905
0.392000 2.6850000000 0.0000000000 0.1116963305 0.3465563947
0.393000 2.6850000000 0.0000000000 0.1120428900 0.3465625769
0.394000 2.6850000000 0.0000000000 0.1123894556 0.3465686393
0.395000 2.6850000000 0.0000000000 0.1127360272 0.3465745844
0.396000 2.6850000000 0.0000000000 0.1130826047 0.3465804143
0.397000 2.6850000000 0.0000000000 0.1134291880 0.3465861314
0.398000 2.6850000000 0.0000000000 0.1137757769 0.3465917378
0.399000 2.6850000000 0.0000000000 0.1141223714 0.3465972356
0.400000 2.6850000000 0.0000000000 0.1144689713 0.3466026270
0.401000 2.6850000000 0.0000000000 0.1148155766 0.3466079140
0.402000 2.6850000000 0.0000000000 0.1151621871 0.3466130986
0.403000 2.6850000000 0.0000000000 0.1155088027 0.3466181828
0.404000 2.6850000000 0.0000000000 0.1158554234 0.3466231686
0.405000 2.6850000000 0.0000000000 0.1162020490 0.3466280578
0.406000 2.6850000000 0.0000000000 0.1165486794 0.3466328523
0.407000 2.6850000000 0.0000000000 0.1168953146 0.3466375540
0.408000 2.6850000000 0.0000000000 0.1172419545 0.3466421646
0.409000 2.6850000000 0.0000000000 0.1175885989 0.3466466860
0.410000 2.6850000000 0.0000000000 0.1179352478 0.3466511197
0.411000 2.6850000000 0.0000000000 0.1182819011 0.3466554677
0.412000 2.6850000000 0.0000000000 0.1186285587 0.3466597314
0.413000 2.6850000000 0.0000000000 0.1189752205 0.3466639125
0.414000 2.6850000000 0.0000000000 0.1193218865 0.3466680127
0.415000 2.6850000000 0.0000000000 0.1196685565 0.3466720335
0.416000 2.6850000000 0.0000000000 0.1200152305 0.3466759763
0.417000 2.6850000000 0.0000000000 0.1203619084 0.3466798429
0.418000 2.6850000000 0.0000000000 0.1207085901 0.3466836345
0.419000 2.6850000000 0.0000000000 0.1210552756 0.3466873527
0.420000 2.6850000000 0.0000000000 0.1214019648 0.3466909989
0.421000 2.6850000000 0.0000000000 0.1217486576 0.3466945745
0.422000 2.6850000000 0.0000000000 0.1220953539 0.3466980808
